0.002,0
0.002,-0.0878906
0.002,0
0.002,0.0878906
0.002,0
0.002,-0.0878906
0.002,-0.0878906
0.002,0
0.002,0
0.002,0
0.002,0
0.002,0
0.002,0
0.002,0.0878906
0.002,0
0.002,0
0.002,0
0.002,-0.0878906
0.002,0
0.002,0.0878906
0.002,-0.0878906
0.002,-0.0878906
0.002,0
0.002,-0.0878906
0.002,0.0878906
0.002,0.0878906
0.002,0
0.002,-0.0878906
0.002,0
0.002,0.0878906
0.002,0
0.002,-0.0878906
0.002,0
0.004,0
0.004,0
0.004,0
0.004,0
0.004,0
0.004,0.0878906
0.004,0
0.004,0
0.004,0
0.004,0
0.004,0.0878906
0.004,-0.0878906
0.004,-0.0878906
0.004,0.0878906
0.004,0
0.004,0
0.004,-0.0878906
0.004,0
0.004,0
0.004,-0.0878906
0.004,0
0.004,0
0.004,0
0.004,0
0.004,-0.0878906
0.004,0.0878906
0.004,0
0.004,0
0.004,0
0.004,0
0.004,0
0.004,0
0.004,0
0.004,0
0.004,-0.0878906
0.004,-0.0878906
0.004,-0.0878906
0.004,0
0.004,0.0878906
0.004,0
0.004,0
0.004,0.0878906
0.004,0
0.004,0.0878906
0.004,0
0.006,0
0.006,0
0.006,0
0.006,0
0.006,0
0.006,0
0.006,0
0.006,0
0.006,-0.0878906
0.006,0
0.006,0.0878906
0.006,0
0.006,-0.0878906
0.006,0
0.006,0.0878906
0.006,0.0878906
0.006,0
0.006,0
0.006,0
0.006,-0.0878906
0.006,0.0878906
0.006,0
0.006,0
0.006,-0.0878906
0.006,0
0.006,0.0878906
0.006,0
0.006,-0.0878906
0.006,0
0.006,0
0.006,-0.0878906
0.006,0
0.006,0
0.006,0
0.006,-0.0878906
0.006,0
0.006,-0.0878906
0.006,-0.0878906
0.006,0
0.006,0
0.006,0
0.006,-0.0878906
0.006,0
0.006,0
0.008,0
0.008,0
0.008,0
0.008,0
0.008,0
0.008,0
0.008,0
0.008,0
0.008,0
0.008,-0.0878906
0.008,-0.0878906
0.008,0
0.008,0
0.008,0
0.008,0.0878906
0.008,0
0.008,-0.0878906
0.008,0
0.008,0
0.008,0
0.008,0
0.008,0.0878906
0.008,0
0.008,0
0.008,0
0.008,0
0.008,0
0.008,0
0.008,0.0878906
0.008,0
0.008,0
0.008,0
0.008,-0.0878906
0.008,0
0.008,0
0.008,-0.0878906
0.008,0
0.008,-0.0878906
0.008,-0.0878906
0.008,-0.0878906
0.008,0
0.008,0.0878906
0.008,0
